idx,question,context,true_label,baseline_sim,trained_sim,improvement
466,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,"Significantly less drainage was noted in group 2 (1010 +/- 49.9 mL vs 623 +/- 41.3 mL, P =.0001). Packed red blood cells were transfused at 2.1 +/- 0.5 units per patient in group 1 versus 0.9 +/- 0.3 units in group 2 (P =.0001). Fresh frozen plasma was transfused at 1.84 +/- 0.17 units per patient in group 1 versus 0.76 +/- 0.14 units in group 2 (P =.0001). Only 24% of patients in group 2 required donor blood or blood products compared with 74% of those in the isolated desmopressin group (group 1, P =.00001). Group 1 and group 2 findings were as follows: postoperative fibrinogen, 113 +/- 56.3 mg/dL versus 167 +/- 45.8 mg/dL (P =.0001); fibrin split product, 21.2 +/- 2.3 ng/mL versus 13.5 +/- 3.4 ng/mL (P =.0001); and postoperative hemoglobin level, 7.6 plus minus 1.2 g/dL versus 9.1 plus minus 1.2 g/dL (P =.0001).",0,0.7250804901123047,0.7105922274685752,-0.014488262643729488
467,Does spontaneous remission occur in polyarteritis nodosa?,"Polyarteritis nodosa (PAN) is a systemic vasculitis involving mainly medium-sized arteries and, rarely, small-sized arteries. The diagnosis is principally based on clinical exams, biopsy of an affected organ, and/or arteriography of renal or mesenteric arteries. Once diagnosed, immunosuppressive agents, such as glucocorticoids and cyclophosphamide, are generally introduced as soon as possible. Whether spontaneous remission of PAN occurs is therefore largely unknown.",1,0.6439597606658936,0.6500070573065015,0.006047296640607991
468,Is cytokeratin immunoreactivity useful in the diagnosis of short-segment Barrett's oesophagus in Korea?,"Barrett's cytokeratin 7/20 pattern can be a useful marker for the diagnosis of short-segment Barrett's oesophagus, although the false positive or false negative rate is approximately 25%.",1,0.8443352580070496,0.8551799198474627,0.010844661840413106
469,Does TDP-43 type confer a distinct pattern of atrophy in frontotemporal lobar degeneration?,To determine whether TDP-43 type is associated with distinct patterns of brain atrophy on MRI in subjects with pathologically confirmed frontotemporal lobar degeneration (FTLD).,1,0.8159747123718262,0.8097162532816884,-0.00625845909013778
470,Oral mucocele/ranula: Another human immunodeficiency virus-related salivary gland disease?,"To describe clinical characteristics of oral mucoceles/ranulas, with a focus on human immunodeficiency virus (HIV)-related salivary gland diseases.",1,0.7919137477874756,0.8740423557639059,0.08212860797643029
471,Cancer of the buccal mucosa: are margins and T-stage accurate predictors of local control?,Local excision of T1 and T2 buccal mucosa cancers with pathologically negative margins had a high rate of local recurrence in our series. Low T-stage and negative margins are not adequate predictors of local control. Even early buccal tumors may benefit from adjuvant therapy to enhance local control.,1,0.8516402244567871,0.756667351204437,-0.09497287325235015
472,Artefacts in 24-h pharyngeal and oesophageal pH monitoring: is simplification of pH data analysis feasible?,"Leaving out the period of intake of meals and beverages from the raw pH data might be the second best test after the time-consuming visual correction with a small chance of undetected gastropharyngeal reflux. For scientific purposes and when in doubt, it remains necessary to review the computer-generated data manually to discover every gastropharyngeal reflux event.",1,0.8182893991470337,0.7210547638754965,-0.0972346352715372
473,Longer term quality of life and outcome in stroke patients: is the Barthel index alone an adequate measure of outcome?,"variation in utilisation rates was considerable (14-fold difference across district populations). More individuals had bilateral surgery in the Yorkshire region than in the Northern (11.7% vs. 5.5%, p=0.002). There was no association between utilisation rates for CEA and district stroke mortality (r=-0.06, 95% CI -0.41 to 0.30) or admission rates for stroke (r=0.17, 95% CI -0.2 to 0.49). There was a strong relationship between residence in districts where services were located and higher utilisation. Rates of CEA were lowest in the regions' most affluent wards.",0,0.7003051042556763,0.6420339138637557,-0.058271190391920524
474,Does normothermic normokalemic simultaneous antegrade/retrograde perfusion improve myocardial oxygenation and energy metabolism for hypertrophied hearts?,"Beating-heart valve surgery appears to be a promising technique for protection of hypertrophied hearts. Normothermic normokalemic simultaneous antegrade/retrograde perfusion (NNSP) may improve myocardial perfusion. However, its effects on myocardial oxygenation and energy metabolism remain unclear. The present study was to determine whether NNSP improved myocardial oxygenation and energy metabolism of hypertrophied hearts relative to normothermic normokalemic antegrade perfusion (NNAP).",1,0.7615411281585693,0.7757416978332219,0.014200569674652552
475,Predicting admission at triage: are nurses better than a simple objective score?,"Adding a second reader increased the number of positive results on examinations from 249 to 315 (p<0.0001) and resulted in potential alteration of clinical treatment in 98 patients (9.9%). Sensitivity of the first and combined readings for detection of all lesions was identical, 76.3% (95% CI, 65.4-87.1%). Specificity decreased from 91.0% (95% CI, 87.9-94.3%) for the first reading to 86.4% (95% CI, 82.2-90.0%) for the combined reading. The overall measurement of agreement decreased from a kappa value of 61.8 (95% CI, 51.2-72.4%) for the first reading to 52.9 (95% CI, 42.2-63.6%) for the combined reading. The second reading required an average of 3.3 min. Sensitivity for the detection of adenocarcinomas was 100%.",0,0.645842969417572,0.6812457729829651,0.03540280356539305
476,Is low birth weight a risk indicator for congenital cytomegalovirus infection?,To evaluate whether a well developed collateral circulation predisposes to restenosis after percutaneous coronary intervention (PCI).,0,0.7570409774780273,0.44840920588728894,-0.3086317715907384
477,Are patients with diabetes receiving the same message from dietitians and nurses?,"Intervention students outscored controls in patient satisfaction in all studies: Study 1: P = .01, standardized effect size = 0.16; Study 2: P = .001, standardized effect size = 0.31; Study 3: P = .009, standardized effect size = 0.13. In Study 2, perspective-taking improved African American SPs' satisfaction. In Study 3, intervention students with high baseline perspective-taking tendencies outscored controls (P = .0004, standardized effect size = 0.25), whereas those with low perspective-taking tendencies did not (P = .72, standardized effect size = 0.00).",0,0.6185154914855957,0.6209381363292316,0.002422644843635857
478,Pancreas retransplantation:  a second chance for diabetic patients?,Pancreas retransplantation is a safe procedure with acceptable graft survival that should be proposed to diabetic patients who have lost their primary graft.,1,0.8426690101623535,0.7930238611808067,-0.049645148981546816
479,Does growth hormone replacement therapy reduce mortality in adults with growth hormone deficiency?,Adults with GH deficiency (GHD) have a decreased life expectancy. The effect of GH treatment on mortality remains to be established.,1,0.8249537348747253,0.6820289994415089,-0.1429247354332165
480,Delays in time to primary treatment after a diagnosis of breast cancer: does it impact survival?,"The medical records of 14 patients with Fournier's gangrene who presented at the University Hospital Center ""Mother Teresa"" from January 1997 to December 2006 were reviewed retrospectively to analyze the outcome and identify the risk factor and prognostic indicators of mortality.",0,0.7660201787948608,0.716551260826751,-0.049468917968109816
481,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,"The mean ages of the patients with pre-eclampsia and the control subjects were 29.6 ± 5.7 and 28.6 ± 5.3 years, respectively. The baseline demographic characteristics, including age, gravidity, parity number, and gestational week, were similar between the two patient groups. Hearing thresholds in the right ear at 1, 4, 8, and 10 kHz and in the left ear at 8 and 10 kHz were significantly higher in the patients with pre-eclampsia compared to the control subjects. The degree of systolic blood pressure measured at the time of diagnosis had a deteriorating effect on hearing at 8, 10, and 12 kHz in the right ear and at 10 kHz in the left ear.",0,0.6967334747314453,0.6724121334655919,-0.02432134126585339
482,Is there a relationship between rheumatoid arthritis and periodontal disease?,To determine the therapeutic effect (alleviation of vascular type headache) and side effects of a slow intravenous metoclopramide infusion over 15 min compared with those effects of a bolus intravenous metoclopramide infusion over 2 min in the treatment of patients with recent onset vascular type headache.,0,0.7293713092803955,0.6749087427499508,-0.05446256653044468
483,30-Day and 1-year mortality in emergency general surgery laparotomies: an area of concern and need for improvement?,"Longitudinal data with 1990 census records being linked to mortality data up to 2005 were used (Swiss National Cohort). The sample comprised all residents over age 44 years in Switzerland (n=2,440,242). All-cause mortality HRs for marital status and living arrangements were estimated by Cox regression for men and women and different age groups with adjustment for education and socio-professional category.",0,0.7146846652030945,0.567122369199385,-0.14756229600370951
484,Is primary angioplasty an acceptable alternative to thrombolysis?,"Reorganization of care to offer a primary angioplasty service was acceptable to patients and their carers. Satisfaction levels were high regardless of the type of care received, with the exception of discharge and aftercare.",1,0.7925622463226318,0.7829021410026585,-0.0096601053199733
485,Is the breast best for children with a family history of atopy?,"Previous studies reported that breast-feeding protects children against a variety of diseases, but these studies were generally conducted on ""high-risk"" or hospitalized children. This paper describes the results of our study on the effects of breast-feeding on rate of illness in normal children with a family history of atopy.",1,0.7532429695129395,0.7287037461048194,-0.024539223408120092
486,Does spontaneous remission occur in polyarteritis nodosa?,"Medical students viewed an online video introducing them to systems-based analyses of medical errors. Faculty presented an example of a medication administration error and demonstrated use of the Learning From Defects tool to investigate the defect. Student groups identified and then analysed medication errors during their clinical rotation using the Learning From Defects framework to organise and present their findings. Outcomes included patient safety attitudinal changes, as measured by questions derived from the Safety Attitudes Questionnaire.",0,0.7452996969223022,0.5664507901452501,-0.17884890677705212
487,Clinician assessment for acute chest syndrome in febrile patients with sickle cell disease: is it accurate enough?,"Seventeen patients with MM were retrospectively identified and 1) had no evidence of a clinically symptomatic tethered cord, 2) had undergone spinal fusion for scoliosis correction, and 3) had not been untethered for at least 1 year prior to surgery. The minimum follow-up after fusion was 2 years. Charts and radiographs were reviewed for neurological or shunt complications in the perioperative period.",0,0.7981821298599243,0.6599739861023433,-0.13820814375758106
488,Does managed care enable more low income persons to identify a usual source of care?,"By requiring or encouraging enrollees to obtain a usual source of care, managed care programs hope to improve access to care without incurring higher costs.",1,0.84120774269104,0.7081762312552995,-0.13303151143574055
489,Does anastomotic leakage affect functional outcome after rectal resection for cancer?,"Anastomotic leakage is the most threatening early complication in sphincter-preserving rectal cancer surgery. While the oncological consequences have been well examined, only few data exist about the functional outcome.",1,0.8636887073516846,0.8051497599856892,-0.05853894736599541
490,"Laparoscopic-assisted ileocolic resections in patients with Crohn's disease: are abscesses, phlegmons, or recurrent disease contraindications?","Because of the inflammatory nature of Crohn's disease, ileocolic resections are often difficult to perform, especially if an abscess, phlegmon, or recurrent disease at a previous ileocolic anastomosis is present. Our goal was to determine whether the above factors are contraindications to a successful laparoscopic-assisted ileocolic resection.",1,0.7696805000305176,0.783290654940754,0.013610154910236427
491,Parasacral sciatic nerve block: does the elicited motor response predict the success rate?,Randomised controlled trial of different methods of feedback.,0,0.7064281702041626,0.7761270298078948,0.06969885960373223
492,Artefacts in 24-h pharyngeal and oesophageal pH monitoring: is simplification of pH data analysis feasible?,To report three cases illustrating that it is not unusual for a primary eyelid tumour to metastasise to the parotid gland and vice versa.,0,0.7834023237228394,0.6061873016021295,-0.17721502212070983
493,Does tranexamic acid reduce desmopressin-induced hyperfibrinolysis?,"The mean optimal CPAP was 9.5 +/- 2.4 cm H2O. The optimal CPAP pressure increases with an increase in OSA severity from 7.79 +/- 2.2 in the mild, to 8.7 +/- 1.8 in the moderate, and to 10.1 +/- 2.3 cm H2O in the severe OSA group. A high CPAP was defined as the mean + 1 standard deviation (SD;>or =12 cm H2O). The predictor variables included apnea-hypopnea index (AHI), age, sex, body mass index (BMI), Epworth Sleepiness Scale (ESS), and the Multiple Sleep Latency Test (MSLT). High CPAP was required in 2 (6.9%), 6 (5.8%), and 63 (28.6%) patients with mild, moderate, and severe OSA, respectively. On univariate analysis, AHI, BMI, ESS score, and the proportion of males were significantly higher in those needing high CPAP. They also have a lower MSLT mean. On logistic regression, the use of high CPAP was 5.90 times more frequent (95% confidence interval 2.67-13.1) in severe OSA patients after adjustment for the other variables. The area under the receiver operator curve was 72.4%, showing that the model was adequate.",0,0.7225036025047302,0.5580814561602351,-0.16442214634449515
494,Human papillomavirus and pterygium. Is the virus a risk factor?,"A cross-sectional survey was conducted among health care workers in two hospitals in Thailand. Two measures of urbanicity were considered: early-life urban exposure and the proportion of urban life years. We explored four behavioral NCD risk factors, two physiological risk factors and four biological risk factors.",0,0.7132431268692017,0.6141405984475266,-0.0991025284216751
495,Is eligibility for a chemotherapy protocol a good prognostic factor for invasive bladder cancer after radical cystectomy?,To assess whether eligibility to an adjuvant chemotherapy protocol in itself represents a good prognostic factor after radical cystectomy for bladder cancer.,1,0.860672116279602,0.8498227613652685,-0.010849354914333587
496,Is there any relation between cervical cord plaques and discopathy in patients with multiple sclerosis?,"variation in utilisation rates was considerable (14-fold difference across district populations). More individuals had bilateral surgery in the Yorkshire region than in the Northern (11.7% vs. 5.5%, p=0.002). There was no association between utilisation rates for CEA and district stroke mortality (r=-0.06, 95% CI -0.41 to 0.30) or admission rates for stroke (r=0.17, 95% CI -0.2 to 0.49). There was a strong relationship between residence in districts where services were located and higher utilisation. Rates of CEA were lowest in the regions' most affluent wards.",0,0.7003713846206665,0.5147463674288341,-0.18562501719183244
497,Pancreas retransplantation:  a second chance for diabetic patients?,"Of 1829 attendances, 745 (40.7%) were admitted, not significantly different from GAPS' prediction of 750 (41.0%, p=0.678). In contrast, the nurses' mean VAS predicted 865 admissions (47.3%), overestimating by 6.6% (p<0.0001). GAPS discriminated between admission and discharge as well as nurses, its AUC 0.876 compared with 0.875 for VAS (p=0.93). As a binary predictor, its accuracy was 80.6%, again comparable with VAS (79.0%), p=0.18. In the minority of attendances, when nurses felt at least 95% certain of the outcome, VAS' accuracy was excellent, at 92.4%. However, in the remaining majority, GAPS significantly outperformed VAS on calibration (+1.2% vs +9.2%, p<0.0001), discrimination (AUC 0.810 vs 0.759, p=0.001) and accuracy (75.1% vs 68.9%, p=0.0009). When we used GAPS, but 'over-ruled' it when clinical certainty was ≥95%, this significantly outperformed either method, with AUC 0.891 (0.877-0.907) and accuracy 82.5% (80.7%-84.2%).",0,0.5969758033752441,0.6102422349824206,0.013266431607176443
498,Necrotizing fasciitis: an indication for hyperbaric oxygenation therapy?,The results of this study cast doubt on the suggested advantage of HBO in reducing patient mortality and morbidity when used as adjuvant therapy for NF.,1,0.844921886920929,0.7516494256769505,-0.09327246124397848
499,Should ascitis volume and anthropometric measurements be estimated in hospitalized alcoholic cirrotics?,"The presence of T2 HIA on MRI (P=0.002), the number of T2 HIA on MRI (P=0.002) and conversion to surgery (P=0.015) were found to be significantly associated with a poorer recovery at the observational final follow-up. Further, the presence of the pyramidal tract sign (P=0.043) was significantly associated with a poor recovery at the final follow-up after surgery.",0,0.7402369379997253,0.5179937763696227,-0.2222431616301026
500,Location and number of sutures placed for hiatal hernia repair during laparoscopic adjustable gastric banding: does it matter?,"Independent double readings of 1,003 consecutive barium enemas (822 double- and 181 single-contrast examinations) were prospectively performed. From this pool of 1,003 examinations, 994 were included in our study. Examinations showing at least one polyp or carcinoma 5 mm or larger were considered to have positive results. For combined readings, results were considered positive if either of the two interpreters reported finding a polyp or carcinoma. A McNemar test was used to compare the first reader's results with the combined results of the first and second readers. Results were retrospectively correlated with endoscopic or surgical results in 360 patients, and agreement between first and combined readings and endoscopic results was determined.",0,0.7048646211624146,0.672638619903803,-0.032226001258611525
501,Delays in time to primary treatment after a diagnosis of breast cancer: does it impact survival?,"The intent of this study was to determine if the use of a single or combination of static foot posture measurements can be used to predict rearfoot, midfoot, and forefoot plantar surface area in individuals with pronated or normal foot types.",0,0.7426137328147888,0.40021257162336704,-0.3424011611914218
502,Autoxidation products of both carbohydrates and lipids are increased in uremic plasma: is there oxidative stress in uremia?,Mailed survey asking about costs of 23 investigations and 23 therapies relevant to family practice. A random sample of 600 doctors was asked to report their awareness of costs and to estimate costs of the 46 items.,0,0.7243953347206116,0.5709352544659314,-0.15346008025468016
503,Does pain intensity predict a poor opioid response in cancer patients?,Mailed survey asking about costs of 23 investigations and 23 therapies relevant to family practice. A random sample of 600 doctors was asked to report their awareness of costs and to estimate costs of the 46 items.,0,0.7510292530059814,0.704530442934394,-0.046498810071587404
504,Does maternal obesity have an influence on feeding behavior of obese children?,Obese children and adolescents referred to the pediatric endocrinology department were enrolled consecutively. Height and weight of all children and their mothers were measured. Maternal feeding practices were measured using an adapted version of the Child Feeding Questionnaire (CFQ). Answers were compared between obese (Body Mass Index [BMI] ≥ 30 kg/m2) and non-obese mothers.,1,0.7237735986709595,0.8387991400027401,0.11502554133178067
505,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,The aim of this study was to analyze the properties of the immune cell microenvironment of regional lymph nodes (LNs) positive for lung cancer.,0,0.8357769250869751,0.6729286666027825,-0.1628482584841926
506,Literacy after cerebral hemispherectomy: Can the isolated right hemisphere read?,"CYP2D6 is an important cytochrome P450 enzyme. These enzymes catalyse the oxidative biotransformation of about 25% of clinically important drugs as well as the metabolism of numerous environmental chemical carcinogens. The most frequent null allele of CYP2D6 in European populations, CYP2D6*4, has been studied here in order to elucidate whether a relationship exists between this allele and the risk of developing breast cancer in a Spanish population.",0,0.5569462180137634,0.40399722294798845,-0.15294899506577497
507,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,"The medical records of 14 patients with Fournier's gangrene who presented at the University Hospital Center ""Mother Teresa"" from January 1997 to December 2006 were reviewed retrospectively to analyze the outcome and identify the risk factor and prognostic indicators of mortality.",0,0.757490336894989,0.7201155875984233,-0.0373747492965657
508,Is there a relationship between rheumatoid arthritis and periodontal disease?,"A total of 648 breast cancer patients treated in the University Malaya Medical Center (UMMC), Malaysia between 2004 and 2005 were included in the study. TPT was calculated from the date of pathological diagnosis to the date of primary treatment. Mortality data was obtained from the National Registry of Births and Deaths. Last date of follow-up was November 2010.",0,0.7574034929275513,0.7539557976078739,-0.0034476953196773685
509,Combining process indicators to evaluate quality of care for surgical patients with colorectal cancer: are scores consistent with short-term outcome?,"Fifty-seven consecutive patients were included. The average age was 64.4 ± 10.7, 73% of the patients were males, and nearly half of the patients were known to have ischemic heart disease. Two of the patients were excluded due to technical difficulty. No signs of ischemia were recorded in 25 (45.4%). Among the patients with established ischemia on DSE, 12 (22%) had mild ischemia, 13 (23.6%) had moderate and 5 (9%) had severe ischemia. Angiography was performed in 13 (26%) of the patients, of which 7 had PCI and one was referred to bypass surgery. None of the patients had elevated cTnI 18-24 hours after the DSE.",0,0.7215660810470581,0.6571820473215635,-0.06438403372549462
510,Eyelid-parotid metastasis: do we screen for coexisting masses?,"Affect-regulated exercise to feel 'good' can be used to control exercise intensity amongst both active and sedentary individuals and should support exercise adherence. It is not known, however, whether affect-regulated exercise training can lead to physical health gains. The aim of this study was to examine if affect-regulated exercise to feel 'good' leads to improved fitness over the course of an 8-week training programme.",0,0.7583526968955994,0.4827720672581176,-0.27558062963748176
511,Hearing loss: an unknown complication of pre-eclampsia?,Cross-sectional survey of households conducted during 1996 and 1997.,0,0.6463019847869873,0.5980584764186088,-0.04824350836837854
512,Are complex coronary lesions more frequent in patients with diabetes mellitus?,Complex coronary lesions such as bifurcation and ostial lesions were significantly more common in diabetic patients than in nondiabetic patients. Greater age and the presence of DM were independent predictors for these complex lesions. These results may help to explain the poor prognosis of coronary artery disease among diabetic patients.,1,0.8352440595626831,0.7294828346881581,-0.105761224874525
513,Double reading of barium enemas: is it necessary?,"The presence of T2 HIA on MRI (P=0.002), the number of T2 HIA on MRI (P=0.002) and conversion to surgery (P=0.015) were found to be significantly associated with a poorer recovery at the observational final follow-up. Further, the presence of the pyramidal tract sign (P=0.043) was significantly associated with a poor recovery at the final follow-up after surgery.",0,0.6467540860176086,0.5920097708349087,-0.054744315182699954
514,Does pain intensity predict a poor opioid response in cancer patients?,Baseline pain intensity does not predict the outcome after an appropriate opioid titration. It is likely that non-homogeneous pain treatment would have biased the outcome of a previous work.,1,0.8793493509292603,0.7845730897425577,-0.09477626118670257
515,CYP2D6*4 allele and breast cancer risk: is there any association?,"The mean difference in SE between non-cycloplegic and cycloplegic measurements was 0.68 ± 0.83 D (95 % CI, 0.64-0.72). Significantly greater differences were observed in hypermetropes than myopes (1.30 ± 0.90 D versus 0.46 ± 0.68 D, p < 0.001). Moderate hypermetropes (2 to 5 D) demonstrated significantly greater refractive error than mild (0.5 to 2 D) or severe (>5 D) hypermetropes (1.71 ± 1.18 D versus 1.19 ± 0.74 D and 1.16 ± 1.08 D respectively, p < 0.001).",0,0.6953397989273071,0.5142554290927865,-0.1810843698345206
516,Prognostic factors for cervical spondylotic amyotrophy: are signs of spinal cord involvement associated with the neurological prognosis?,The presence of a high signal intensity change on T2-weighted MRI and the pyramidal tract sign can be used as prognostic factors for patients with CSA.,1,0.8472784757614136,0.677011052379933,-0.1702674233814806
517,Does minimal access major surgery in the newborn hurt less?,Minimal access surgery for the repair of esophageal atresia or congenital diaphragmatic hernia is not associated with less cumulative opioid doses.,1,0.7553054094314575,0.6804749465731581,-0.07483046285829942
518,Does angiotensin-converting enzyme-1 (ACE-1) gene polymorphism lead to chronic kidney disease among hypertensive patients?,"Transiliac bone biopsies were obtained after a double tetracycline labeling, and blood samples were collected.",0,0.7482471466064453,0.5731056278996544,-0.17514151870679096
519,Does perspective-taking increase patient satisfaction in medical encounters?,"To assess whether perspective-taking, which researchers in other fields have shown to induce empathy, improves patient satisfaction in encounters between student-clinicians and standardized patients (SPs).",1,0.8544663190841675,0.799833567351771,-0.054632751732396456
520,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,"In women with bothersome MUI, concomitant AA repair does not result in additional improvement in OAB symptoms over MUS alone. Patients with postoperative complications exhibit less improvement in OAB symptoms.",1,0.7950652837753296,0.5608953400376702,-0.23416994373765943
521,"Knee extensor strength, dynamic stability, and functional ambulation: are they related in Parkinson's disease?","To evaluate the relationship between knee extensor strength, postural stability, functional ambulation, and disease severity in Parkinson's disease (PD).",1,0.8317573070526123,0.8796324864758551,0.04787517942324282
522,Type II supracondylar humerus fractures: can some be treated nonoperatively?,"This study suggests that some of the less severe pediatric type II SCHFs can be successfully treated without surgery if close follow-up is achieved. Fractures with initial rotational deformity, coronal malalignment, and significant extension of the distal fragment are likely to fail a nonoperative approach. An algorithm using the initial radiographic characteristics can aid in distinguishing groups.",1,0.8426076769828796,0.8170814976191758,-0.025526179363703827
523,Are physicians aware of the side effects of angiotensin-converting enzyme inhibitors?,"Overall, there was a poor knowledge of the side effects of ACE-I. This may account for the increased referrals for chronic cough and angioedema.",1,0.7905377745628357,0.757707924243528,-0.03282985031930774
524,Does the investing layer of the deep cervical fascia exist?,"In-stent restenosis six months after PCI, classified as neointimal volume>or = 25% stent volume on intravascular ultrasound (IVUS), or minimum lumen area<or = 50% stent area on IVUS, or minimum lumen diameter<or = 50% reference vessel diameter on quantitative coronary angiography.",0,0.6034538745880127,0.5364668644042818,-0.06698701018373088
525,Clinician assessment for acute chest syndrome in febrile patients with sickle cell disease: is it accurate enough?,To determine whether the use of empiric chest radiography (CXR) is of significant value in detecting clinically unsuspected acute chest syndrome (ACS) in febrile patients with sickle cell disease (SCD).,1,0.8763688802719116,0.7845166229828191,-0.09185225728909252
526,Is the covering of the resection margin after distal pancreatectomy advantageous?,"In recent years, many advances in pancreatic surgery have been achieved. Nevertheless, the rate of pancreatic fistula following pancreatic tail resection does not differ between various techniques, still reaching up to 30% in prospective multicentric studies. Taking into account contradictory results concerning the usefulness of covering resection margins after distal pancreatectomy, we sought to perform a systematic, retrospective analysis of patients that underwent distal pancreatectomy at our center.",1,0.6610075831413269,0.7684628973784379,0.10745531423711097
527,Does anastomotic leakage affect functional outcome after rectal resection for cancer?,"Longitudinal data with 1990 census records being linked to mortality data up to 2005 were used (Swiss National Cohort). The sample comprised all residents over age 44 years in Switzerland (n=2,440,242). All-cause mortality HRs for marital status and living arrangements were estimated by Cox regression for men and women and different age groups with adjustment for education and socio-professional category.",0,0.7130250334739685,0.4645655344032379,-0.24845949907073062
528,Does perspective-taking increase patient satisfaction in medical encounters?,"Perspective-taking increased patient satisfaction in all three studies, across medical schools, clinical disciplines, and racially diverse students and SPs. Perspective-taking as a means for improving patient satisfaction deserves further exploration in clinical training and practice.",1,0.8365329504013062,0.802003116787638,-0.034529833613668126
529,Are physicians aware of the side effects of angiotensin-converting enzyme inhibitors?,"Complete response was obtained in all patients in both groups. Two patients in the 9-month group and one in the 15-month group underwent operation due to intestinal obstruction and perianal fistula, respectively. No recurrence of active intestinal tuberculosis occurred during the follow-up period in either group.",0,0.7321041822433472,0.7087578219323065,-0.023346360311040648
530,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,"Seventeen patients with MM were retrospectively identified and 1) had no evidence of a clinically symptomatic tethered cord, 2) had undergone spinal fusion for scoliosis correction, and 3) had not been untethered for at least 1 year prior to surgery. The minimum follow-up after fusion was 2 years. Charts and radiographs were reviewed for neurological or shunt complications in the perioperative period.",0,0.786422848701477,0.7030539347859179,-0.08336891391555912
531,Does the enteral feeding advancement affect short-term outcomes in very low birth weight infants?,"At enrollment, minority patients had significantly more pain than their white counterparts (6.0 vs 5.0, P = 0.05). At follow-up, minorities in the control group continued to have more pain (6.4 vs 4.7, P = 0.01), whereas in the experimental group, disparities were eliminated (4.0 vs 4.3, P = 0.71). The effect of the intervention on reducing disparities was significant (P = 0.04).",0,0.7802993655204773,0.5668276346103032,-0.21347173091017413
532,Are acceptance rates of a national preventive home visit programme for older people socially imbalanced?,"Preventive home visits are offered to community dwelling older people in Denmark aimed at maintaining their functional ability for as long as possible, but only two thirds of older people accept the offer from the municipalities. The purpose of this study is to investigate 1) whether socioeconomic status was associated with acceptance of preventive home visits among older people and 2) whether municipality invitational procedures for the preventive home visits modified the association.",1,0.7335383296012878,0.7111866207935313,-0.0223517088077565
533,Should ascitis volume and anthropometric measurements be estimated in hospitalized alcoholic cirrotics?,"A greater association than hitherto acknowledged, between ascitis volume and anthropometric measurements from one side, and long-term rehospitalization and mortality from the other, was demonstrated in male stable alcoholic cirrhotics. Further studies with alcoholic and other modalities of cirrhosis including women are recommended.",1,0.82291579246521,0.6244024401039244,-0.19851335236128553
534,Are IgM-enriched immunoglobulins an effective adjuvant in septic VLBW infants?,"All VLBW infants from January 2008 to December 2012 with positive blood culture beyond 72 hours of life were enrolled in a retrospective cohort study. Newborns born after June 2010 were treated with IgM-eIVIG, 250 mg/kg/day iv for three days in addition to standard antibiotic regimen and compared to an historical cohort born before June 2010, receiving antimicrobial regimen alone. Short-term mortality (i.e. death within 7 and 21 days from treatment) was the primary outcome. Secondary outcomes were: total mortality, intraventricular hemorrhage, necrotizing enterocolitis, periventricular leukomalacia, bronchopulmonary dysplasia at discharge.",1,0.7354882955551147,0.7397100024031303,0.004221706848015594
535,Does normothermic normokalemic simultaneous antegrade/retrograde perfusion improve myocardial oxygenation and energy metabolism for hypertrophied hearts?,"Francophones may experience poorer health due to social status, cultural differences in lifestyle and attitudes, and language barriers to health care. Our study sought to compare mental health indicators between Francophones and non-Francophones living in the province of Manitoba.",0,0.7800372838973999,0.4461983561191318,-0.3338389277782681
536,Is there a favorable subset of patients with prostate cancer who develop oligometastases?,"Patients with<or =5 metastatic sites had significantly better survival rates than patients with>5 lesions. Because existing sites of metastatic disease may be the primary sites of origin for additional metastases, our findings suggest that early detection and aggressive treatment of patients with a small number of metastatic lesions is worth testing as an approach to improving long-term survival.",1,0.8227030038833618,0.5316397073059377,-0.29106329657742414
537,Delays in time to primary treatment after a diagnosis of breast cancer: does it impact survival?,"In this prospective, randomized, double-blind study, we compared the tibial and the peroneal evoked motor response with regard to efficacy of sciatic nerve block using the parasacral approach.",0,0.7523249387741089,0.5668405387692308,-0.1854844000048781
538,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,"Students' low performances relative to their class on the year 2 CPEs were a strong predictor that they would fail the senior CPE. Their USMLE Step 1 scores also correlated with their performance on the senior CPE, although the predictive values for these scores were considerably weaker.",0,0.755242109298706,0.5481448909787036,-0.2070972183200025
539,Is dexamethasone an effective alternative to oral prednisone in the treatment of pediatric asthma exacerbations?,"A short course of systemic corticosteroids is an important therapy in the treatment of pediatric asthma exacerbations. Although a 5-day course of oral prednisone or prednisolone has become the most commonly used regimen, dexamethasone has also been used for a shorter duration (1-2 days) with potential for improvement in compliance and palatability. We reviewed the literature to determine if there is sufficient evidence that dexamethasone can be used as an effective alternative in the treatment of pediatric asthma exacerbations in the inpatient setting.",1,0.8341658711433411,0.812086670372022,-0.022079200771319085
