idx,question,context,true_label,baseline_sim,trained_sim,improvement
499,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,The purpose of this study was to delineate early respiratory predictors of mortality in children with hemato-oncology malignancy who developed acute respiratory distress syndrome (ARDS).,1,0.8435914516448975,0.8017652247703707,-0.04182622687452675
500,Do mitochondria play a role in remodelling lace plant leaves during programmed cell death?,"Results depicted mitochondrial dynamics in vivo as PCD progresses within the lace plant, and highlight the correlation of this organelle with other organelles during developmental PCD. To the best of our knowledge, this is the first report of mitochondria and chloroplasts moving on transvacuolar strands to form a ring structure surrounding the nucleus during developmental PCD. Also, for the first time, we have shown the feasibility for the use of CsA in a whole plant system. Overall, our findings implicate the mitochondria as playing a critical and early role in developmentally regulated PCD in the lace plant.",1,0.7404817342758179,0.7084774166775893,-0.03200431759822853
501,Do dermatomyositis and polymyositis affect similar thigh muscles?,The study was conducted as a cross-sectional study at the Trakya University Hospital between February and May 2008. All patients completed the Turkish version of the EQ-5D and MacNew heart-related quality of life scale. Construct validity of the EQ-5D was assessed according to relationships with MacNew subscales by using Spearman rank correlation and multiple linear regression analyses.,0,0.7354461550712585,0.623506024748941,-0.11194013032231753
502,Does preoperative anemia adversely affect colon and rectal surgery outcomes?,This large multicenter database analysis suggests that the presence of severe and moderate and even mild preoperative anemia is an independent risk factor for complications and a longer hospital stay after colon surgery.,1,0.8310556411743164,0.7609409129841842,-0.0701147281901322
503,Does laparoscopic surgery decrease the risk of atrial fibrillation after foregut surgery?,"Atrial fibrillation, which occurs in 12% of all major foregut surgeries, can prolong hospital stay and increase morbidity. Minimally invasive techniques in foregut surgery have been suggested to cause less tissue trauma. We examined the factors associated with new-onset atrial fibrillation after foregut surgery at our institution.",1,0.7268387675285339,0.8031984955829921,0.07635972805445812
504,Pertrochanteric fractures: is there an advantage to an intramedullary nail?,"The primary physis is responsible for longitudinal bone growth. Similarly, epiphysial growth relies on endochondral ossification from the circumferential secondary physeal [corrected]. injury can result in disruption of normal ossification. The cause of juvenile osteochondritis dissecans (OCD) remains elusive. We hypothesized that juvenile OCD results from an insult affecting endochondral ossification from the secondary physis. The purpose of our study was to evaluate the MRI appearance of the distal femoral epiphysis-particularly the secondary physis-of children with juvenile OCD and to compare these findings with the MRI findings of unaffected children.",0,0.6384997367858887,0.7271070199021177,0.08860728311622901
505,Transsphenoidal pituitary surgery in Cushing's disease: can we predict outcome?,Forty-five patients requiring upper first premolar extractions.,0,0.7441765069961548,0.7079601596317784,-0.0362163473643764
506,Does obstructive sleep apnea affect aerobic fitness?,We examined 680 unrelated FAP families for germline mutations in the APC gene. Clinical information was obtained from 1256 patients.,0,0.7250490188598633,0.5805720499380395,-0.14447696892182382
507,Long-term significance of postictal psychotic episodes II. Are they predictive of interictal psychotic episodes?,The aim of this study was to determine whether postictal psychotic episodes (PIPE) are predictive of the development of interictal psychotic episodes (IPE).,1,0.8620026707649231,0.8682271727767392,0.006224502011816124
508,Pap smears with glandular cell abnormalities: Are they detected by rapid prescreening?,"Pap smears with glandular cell abnormalities are often flagged as abnormal by RPS, and this results in a sensitivity of 36.4% (at the AGC threshold). Most importantly, some cases of AGC are detected on Pap smears by RPS only, and this demonstrates that RPS is a valuable QA method.",1,0.8093754053115845,0.7213181683666671,-0.0880572369449174
509,Can Roux-en-Y gastric bypass provide a lifelong solution for diabetes mellitus?,"The surgical treatment of diabetes had witnessed progressive development and success since the first case of pancreatic transplantation. Although this was a great step, wide clinical application was limited by several factors. Bariatric surgery such as gastric bypass is emerging as a promising option in obese patients with type 2 diabetes. The aim of this article is to explore the current application of gastric bypass in patients with type 2 diabetes and the theoretical bases of gastric bypass as a treatment option for type 1 diabetes.",1,0.7572581768035889,0.7125030187433952,-0.0447551580601937
510,Sub-classification of low-grade cerebellar astrocytoma: is it clinically meaningful?,"The following paper elucidates the role of mitochondrial dynamics during developmentally regulated PCD in vivo in A. madagascariensis. A single areole within a window stage leaf (PCD is occurring) was divided into three areas based on the progression of PCD; cells that will not undergo PCD (NPCD), cells in early stages of PCD (EPCD), and cells in late stages of PCD (LPCD). Window stage leaves were stained with the mitochondrial dye MitoTracker Red CMXRos and examined. Mitochondrial dynamics were delineated into four categories (M1-M4) based on characteristics including distribution, motility, and membrane potential (ΔΨm). A TUNEL assay showed fragmented nDNA in a gradient over these mitochondrial stages. Chloroplasts and transvacuolar strands were also examined using live cell imaging. The possible importance of mitochondrial permeability transition pore (PTP) formation during PCD was indirectly examined via in vivo cyclosporine A (CsA) treatment. This treatment resulted in lace plant leaves with a significantly lower number of perforations compared to controls, and that displayed mitochondrial dynamics similar to that of non-PCD cells.",0,0.630973756313324,0.6394186822248843,0.00844492591156032
511,Do French lay people and health professionals find it acceptable to breach confidentiality to protect a patient's wife from a sexually transmitted disease?,"Out of the 784 patients who meet the inclusion criteria, risk of transfusion was associated with poorer performance status, as measured by the America Association of Anestesiology (ASA) score III/IV (OR: 3·3, P < 0·001) and lower preoperative Hb level (OR 3·8 for each g/dl below 13 g/dl; P < 0·001). According to the Hb level, the estimated probability of transfusion was 0·03 (range: 0·03-0·64) for ASA I/II patients and 0·10 (range: 0·10-0·84) for ASA III/IV.",0,0.6916509866714478,0.6121755470017882,-0.07947543966965953
512,Is leptin involved in phagocytic NADPH oxidase overactivity in obesity?,"Blood bank databases were used to identify patients who experienced an FTR or possible FTR to PLTs from August 2000 to March 2008 (FTR group). The control group of patients received a PLT transfusion on randomly selected dates without experiencing an FTR. The ""event"" was defined as the PLT transfusion that caused the FTR in the FTR group or the index PLT transfusion in the control group. The number of transfused blood products and their proximity to the event were recorded along with other recipient data. The primary endpoint was the rate of RBC alloimmunization between the two groups.",0,0.7536916732788086,0.5530275487682031,-0.20066412451060545
513,Treadmill testing of children who have spina bifida and are ambulatory: does peak oxygen uptake reflect maximum oxygen uptake?,Earlier studies have demonstrated low peak oxygen uptake ((.)Vo(2)peak) in children with spina bifida. Low peak heart rate and low peak respiratory exchange ratio in these studies raised questions regarding the true maximal character of (.)Vo(2)peak values obtained with treadmill testing.,1,0.7969986200332642,0.8437040449021829,0.04670542486891871
514,Multidisciplinary decisions in breast cancer: does the patient receive what the team has recommended?,"Over the study period, there were 3230 MDT decisions relating to 705 patients. Overall, 91.5% (2956 out of 3230) of decisions were concordant, 4.5% (146 out of 3230), were discordant and 4% (128 out of 3230) had no MDT decision. Of 146 discordant decisions, 26 (17.8%) were considered 'unjustifiable' as there was no additional information available after the MDT to account for the change in management. The remaining 120 discordant MDT decisions were considered 'justifiable', as management was altered due to patient choice (n=61), additional information available after MDT (n=54) or MDT error (n=5).",0,0.7246243953704834,0.7820122761497328,0.05738788077924939
515,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,The aim of this prognostic factor analysis was to investigate if a patient's self-reported health-related quality of life (HRQOL) provided independent prognostic information for survival in non-small cell lung cancer (NSCLC) patients.,1,0.8288658857345581,0.8702470754679867,0.041381189733428636
516,High cumulative insulin exposure: a risk factor of atherosclerosis in type 1 diabetes?,"APC mutations were detected in 48% (327/680) of families. Age at diagnosis of FAP based on bowel symptoms and age at diagnosis of colorectal cancer in untreated patients were used as indicators of the severity of the natural course of the disease. A germline mutation was detected in 230 of 404 patients who were diagnosed after onset of bowel symptoms (rectal bleeding, abdominal pain, diarrhoea). When these patients were grouped according to the different sites of mutations, mean values for age at onset of disease differed significantly: patients carrying APC mutations at codon 1309 showed a disease onset 10 years earlier (mean age 20 years) compared with patients with mutations between codons 168 and 1580 (except codon 1309) (mean age 30 years), whereas patients with mutations at the 5' end of codon 168 or the 3' end of codon 1580 were diagnosed at a mean age of 52 years. Within each group of patients however large phenotypic variation was observed, even among patients with identical germline mutations. A higher incidence of desmoids was found in patients with mutations between codons 1445 and 1580 compared with mutations at other sites, while no correlation between site of mutation and presence of duodenal adenomas was observed.",0,0.6355469226837158,0.5993697619032151,-0.036177160780500706
517,Is external palliative radiotherapy for gallbladder carcinoma effective?,"Two nationally representative cross-sectional households surveys conducted in 2003 and 2007 were the main sources of data. A comprehensive analysis of the entire health system is conducted including the public sector, private-not-for-profit and private-for-profit sectors. Standard benefit incidence analysis techniques were applied and adopted to allow application to private sector services.",0,0.734599232673645,0.49476790359854306,-0.23983132907510196
518,Is the fibronectin-aggrecan complex present in cervical disk disease?,"Sources of reports about laparoscopic and percutaneous treatment of liver hydatid cysts are limited to just a few countries. To address the reason behind this, we carried out a survey of 30 surgeons in northern Jordan.",0,0.7815388441085815,0.6611658542463743,-0.12037298986220724
519,Is it time to reconsider lobectomy in low-risk paediatric thyroid cancer?,"Ultrasound and histopathology identify a substantial population that may be candidates for lobectomy, avoiding the risks and potential medical and psychosocial morbidity associated with total thyroidectomy. We propose a clinical framework to stimulate discussion of lobectomy as an option for low-risk patients.",1,0.7826551198959351,0.7879183591566676,0.005263239260732577
520,Is adjustment for reporting heterogeneity necessary in sleep disorders?,"Sleep disorders are common in the general adult population of Japan. Correction for reporting heterogeneity using anchoring vignettes is not a necessary tool for proper management of sleep and energy related problems among Japanese adults. Older age, gender differences in communicating sleep-related problems, the presence of multiple morbidities, and regular exercise should be the focus of policies and clinical practice to improve sleep and energy management in Japan.",1,0.7587207555770874,0.6984941548695706,-0.06022660070751684
521,Does the central venous pressure predict fluid responsiveness?,There are no data to support the widespread practice of using central venous pressure to guide fluid therapy. This approach to fluid resuscitation should be abandoned.,1,0.8560185432434082,0.7564468934987362,-0.09957164974467203
522,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,"Our previous work demonstrated that the Transmissible Liability Index (TLI), an instrument designed as an index of liability for substance use disorder (SUD), is associated with risk of substance use disorder. This longitudinal study assessed whether TLI measured in 10-12-year-olds (late childhood) predicts suicidal behavior from age 12-14 (preadolescence) to age 25 (young adulthood). We hypothesized that TLI would predict number and severity of suicide attempts.",1,0.835365891456604,0.7894917412585696,-0.045874150198034425
523,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,"Peak inspiratory pressure, PEEP, and ventilation index values could distinguish survivors from nonsurvivors by day 3. This may assist in early application of supportive nonconventional therapies in children with malignancy and ARDS.",1,0.8447256684303284,0.6313787954537233,-0.21334687297660504
524,Some aspects of social exclusion: do they influence suicide mortality?,Both 'economic/employment' and 'social/welfare' dimensions of social exclusion significantly influence suicide mortality among males. The influence of 'economic/employment' and 'social/welfare' dimensions of social exclusion on female suicide mortality is controversial. Social exclusion might be considered as a risk factor for suicide mortality in Europe.,1,0.7640120983123779,0.8096096548618217,0.04559755654944375
525,Autoerotic asphyxiation: secret pleasure--lethal outcome?,To evaluate the construct validity of the Turkish version of the EQ-5D in patients with acute coronary syndrome.,0,0.7811306118965149,0.7183939685020806,-0.0627366433944343
526,Cholestasis associated with small bowel atresia: do we always need to investigate?,Small bowel atresia is frequently associated with postoperative cholestasis that will resolve with time. We recommend a more selective and expectant approach to SBA-associated cholestasis to minimize unnecessary investigations.,1,0.8538060188293457,0.7930515964673638,-0.06075442236198192
527,Does laparoscopic cholecystectomy influence peri-sinusoidal cell activity?,"We have reported previously that cerulein-induced edematous pancreatitis would transform into hemorrhagic pancreatitis by administration of endothelin-1 in rats. In the present study, we tried to protect rat model from developing into hemorrhagic pancreatitis with BQ123 (an ETA receptor antagonist).",0,0.7022832036018372,0.6358372971882473,-0.06644590641358983
528,Does a family meetings intervention prevent depression and anxiety in family caregivers of dementia patients?,"Family caregivers of dementia patients are at increased risk of developing depression or anxiety. A multi-component program designed to mobilize support of family networks demonstrated effectiveness in decreasing depressive symptoms in caregivers. However, the impact of an intervention consisting solely of family meetings on depression and anxiety has not yet been evaluated. This study examines the preventive effects of family meetings for primary caregivers of community-dwelling dementia patients.",1,0.78187495470047,0.7970551539606846,0.015180199260214633
529,Multidisciplinary decisions in breast cancer: does the patient receive what the team has recommended?,The vast majority of MDT decisions are implemented. Management alteration was most often due to patient choice or additional information available after the MDT. A minority of management alterations were 'unjustifiable' and the authors recommend that any patient whose treatment is subsequently changed should have MDT rediscussion prior to treatment.,1,0.8016170263290405,0.7038354124829949,-0.09778161384604567
530,Is external palliative radiotherapy for gallbladder carcinoma effective?,"Gallbladder carcinoma is characterized by delayed diagnosis, ineffective treatment and poor prognosis. Surgical resection has been thought to be the treatment of choice, while the role of radiotherapy as adjuvant or palliative treatment has not been fully clarified in the literature.",1,0.8117120265960693,0.8165403369307949,0.004828310334725527
531,Remote ischemic postconditioning: does it protect against ischemic damage in percutaneous coronary revascularization?,"A total of 304 patients with either ""bilobar"" (n = 142) or ""trilobar"" (n = 162) prostate morphology were included. The trilobar group was more likely to have longer operative times (112 vs 100 minutes, P = .04), although this difference was not significant on multivariate analysis. The postoperative outcomes were similar between the 2 groups for American Urological Association symptom score, change in American Urological Association symptom score, bother score, maximal flow rate, change in maximal flow rate, postvoid residual urine volume, and complication rate. However, the trilobar group had a significantly greater decrease in their PVR urine volume (296 vs 176 mL, P = .01), a difference that persisted on multivariate analysis. A subset analysis of the trilobar prostates revealed that performing a 2-lobe technique achieved shorter operative and enucleation times, although the difference was not significant.",0,0.7431060075759888,0.7043729544013028,-0.038733053174686005
532,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,Sixty-nine sequential patients treated surgically by a single surgeon in Newcastle upon Tyne between 1980 and 1997 were identified and data from 61 of these have been analysed.,0,0.7333465218544006,0.6439735251564195,-0.08937299669798116
533,Does a family meetings intervention prevent depression and anxiety in family caregivers of dementia patients?,"Serum TC (4.86±0.74 to 4.69±0.71) and LP(a) (median 18.50 to 10.90) all decreased significantly post-operatively (P<0.01, 0.01, respectively), with no changes in serum HDL, LDL, or TG (P>0.05, all). For UPPP patients (n=51), serum TC, HDL and LP(a) improved (P=0.01, 0.01,<0.01, respectively). For nasal patients (n=62), only the serum LP(a) decreased (P<0.01). In patients with normal serum lipids at baseline, only serum LP(a) decreased (P<0.01). In contrast, in patients with isolated hypertriglyceridemia, the serum HDL, TG and LP(a) showed significant improvements (P=0.02, 0.03,<0.01, respectively). In patients with isolated hypercholesterolemia, the serum LP(a) decreased significantly (P=0.01), with a similar trend for serum TC (P=0.06). In patients with mixed hyperlipidemia, the serum TC and LDL also decreased (P=0.02, 0.03, respectively).",0,0.5095617771148682,0.5286471566527844,0.019085379537916225
534,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,"The surgical treatment of diabetes had witnessed progressive development and success since the first case of pancreatic transplantation. Although this was a great step, wide clinical application was limited by several factors. Bariatric surgery such as gastric bypass is emerging as a promising option in obese patients with type 2 diabetes. The aim of this article is to explore the current application of gastric bypass in patients with type 2 diabetes and the theoretical bases of gastric bypass as a treatment option for type 1 diabetes.",0,0.737784743309021,0.35987260555759143,-0.37791213775142957
535,Can gingival crevicular blood be relied upon for assessment of blood glucose level?,"Gallbladder carcinoma is characterized by delayed diagnosis, ineffective treatment and poor prognosis. Surgical resection has been thought to be the treatment of choice, while the role of radiotherapy as adjuvant or palliative treatment has not been fully clarified in the literature.",0,0.7521643042564392,0.5795820353851489,-0.17258226887129036
536,Does base deficit predict mortality in patients with severe traumatic brain injury?,"A total of 96% of screen-detected and 93% of symptom-detected coeliac patients adhered to a strict or fairly strict gluten-free diet. In screen-detected patients, quality of life and gastrointestinal symptoms were similar to those in symptom-detected patients or non-coeliac controls and bone mineral density was similar to that in the general population.",0,0.7160046696662903,0.5174495620675204,-0.19855510759876993
537,Is it time to reconsider lobectomy in low-risk paediatric thyroid cancer?,"We performed a MEDLINE search for articles published from August 1955 to December 2008 using the words ""surgical treatment of diabetes,"" ""etiology of diabetes"" and ""gastric bypass.""",0,0.7222270965576172,0.670890790413347,-0.051336306144270205
538,Is EQ-5D a valid quality of life instrument in patients with acute coronary syndrome?,"Obstructive sleep apnea (OSA) is tightly linked to increased cardiovascular disease. Surgery is an important method to treat OSA, but its effect on serum lipid levels in OSA patients is unknown. We aimed to evaluate the effect of upper airway surgery on lipid profiles.",0,0.799083948135376,0.46749389010423736,-0.3315900580311386
539,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,"Although its excellent results, laparoscopic sleeve gastrectomy (LSG) presents major complications ranging from 0% to 29%. Among them, the staple line leak presents an incidence varying from 0% to 7%. Many trials debated about different solutions in order to reduce leaks' incidence. No author has investigated the role of gastric decompression in the prevention of this complication. Aim of our work is to evaluate if this procedure can play a role in avoiding the occurrence of staple line leaks after LSG.",1,0.7119609713554382,0.6801031931011654,-0.03185777825427283
540,SPECT study with I-123-Ioflupane (DaTSCAN) in patients with essential tremor. Is there any correlation with Parkinson's disease?,"There is controversy surrounding the optimal management of the testicular remnant associated with the vanishing testes syndrome. Some urologists advocate the need for surgical exploration, whereas others believe this is unnecessary. These differing opinions are based on the variable reports of viable germ cell elements found within the testicular remnants. To better understand the pathology associated with this syndrome and the need for surgical management, we reviewed our experience regarding the incidence of viable germ cell elements within the testicular remnant.",0,0.6714288592338562,0.5603800949936422,-0.11104876424021404
541,Does early migraine treatment shorten time to headache peak and reduce its severity?,Early treatment and use of triptans may lead to shorter duration from migraine headache onset to its peak but did not alleviate headache severity at peak. This could result in decreased migraine burden by reducing total migraine headache duration.,1,0.8426095843315125,0.8360430523535962,-0.0065665319779162346
542,Does body mass index (BMI) influence morbidity and long-term survival in gastric cancer patients after gastrectomy?,"Over the study period, there were 3230 MDT decisions relating to 705 patients. Overall, 91.5% (2956 out of 3230) of decisions were concordant, 4.5% (146 out of 3230), were discordant and 4% (128 out of 3230) had no MDT decision. Of 146 discordant decisions, 26 (17.8%) were considered 'unjustifiable' as there was no additional information available after the MDT to account for the change in management. The remaining 120 discordant MDT decisions were considered 'justifiable', as management was altered due to patient choice (n=61), additional information available after MDT (n=54) or MDT error (n=5).",0,0.7275811433792114,0.6507340001459914,-0.07684714323322006
543,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,"Primary eosinophilic esophagitis, a chronic inflammatory disorder of the esophagus, evokes recurrent dysphagia. Endoscopy is often unremarkable, and no consensus exists regarding management of resultant dysphagia. The response of a series of patients with primary eosinophilic esophagitis to dilation is reported together with a description of a possibly pathognomonic sign: fragile esophageal mucosa, for which the term ""crêpe-paper"" mucosa is introduced.",1,0.7919387817382812,0.8406843136155246,0.0487455318772434
544,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,To analyze the reliability of micro-computed tomography (micro-CT) to assess bone density and the microstructure of the maxillary bones at the alveolar process in human clinics by direct comparison with conventional stereologic-based histomorphometry.,0,0.8109593391418457,0.6271232138599765,-0.1838361252818692
545,Is bicompartmental knee arthroplasty more favourable to knee muscle strength and physical performance compared to total knee arthroplasty?,"Sixty patients aged 19 to 35 years (mean: 24.7 ± 3.6 years) were divided into both test and control groups of 30 patients each. The mean postoperative pain score (visual analog scale) was lower for the PRP group at all time points and this was statistically significant (P<.05). Although the figures for swelling and interincisal mouth opening were lower in the test group, this difference was not statistically significant. Similarly, the scores for lamina dura, trabecular pattern, and bone density were better among patients in the PRP group. This difference was also not statistically significant.",0,0.7943135499954224,0.7328663687942831,-0.061447181201139234
546,Does laparoscopic cholecystectomy influence peri-sinusoidal cell activity?,To investigate the influence of laparoscopic procedures on perisinusoidal cell function.,1,0.8508376479148865,0.8502281632641339,-0.0006094846507526119
547,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,Lumbar drainage seems to be effective and safe both in preventing CSF fistula in cases of large dural tears and debilitated/irradiated patients and in treating CSF leaks.,1,0.8421988487243652,0.7550575267511553,-0.0871413219732099
548,Is bicompartmental knee arthroplasty more favourable to knee muscle strength and physical performance compared to total knee arthroplasty?,"Although theoretically plausible, bicompartmental knee arthroplasty was not superior in knee muscle strength and physical performance at 1 year compared with total knee arthroplasty.",1,0.8404413461685181,0.9242463392534732,0.08380499308495515
549,Does obstructive sleep apnea affect aerobic fitness?,We sought to determine whether patients with obstructive sleep apnea (OSA) had an objective change in aerobic fitness during cycle ergometry compared to a normal population. The most accurate test of aerobic fitness is measurement of maximum oxygen consumption (VO2max) with cycle ergometry.,1,0.7734219431877136,0.7331929826782875,-0.04022896050942615
550,Is horizontal semicircular canal ocular reflex influenced by otolith organs input?,To clarify whether horizontal canal ocular reflex is influenced by otolith organs input.,1,0.881284236907959,0.921216395977102,0.03993215906914305
551,Multidisciplinary breast cancer clinics. Do they work?,"In an attempt to improve the care they provide for their patients with breast cancer, the authors' institution developed a multidisciplinary breast cancer clinic (MDBCC) to offer ""one-stop shopping"" consultation and support for newly diagnosed breast cancer patients.",1,0.7174088358879089,0.7110571869772613,-0.006351648910647656
552,Do dermatomyositis and polymyositis affect similar thigh muscles?,An observational study was performed in 215 subjects with type 1 diabetes treated with multiple insulin injection therapy. Atherosclerosis was assessed by measurement of carotid intima-media thickness (CIMT).,0,0.7844104766845703,0.6279419247860906,-0.15646855189847975
553,Histologic evaluation of the testicular remnant associated with the vanishing testes syndrome: is surgical management necessary?,"In the whole group only a slight difference was found between both training modalities concerning their writing abilities. However, children with a history of hearing loss, actual hearing loss or pathologic middle ear findings profited most from the specialized training program compared to the control in their reading abilities.",0,0.7905579805374146,0.6289909435779364,-0.16156703695947816
554,Is the fibronectin-aggrecan complex present in cervical disk disease?,Retrospective analysis of prospectively maintained database.,0,0.7468817830085754,0.599735827495732,-0.14714595551284348
555,Are interstitial fluid concentrations of meropenem equivalent to plasma concentrations in critically ill patients receiving continuous renal replacement therapy?,Thirty-three structural curves of 25 consecutive patients scheduled for surgery for thoracic or thoracolumbar scoliosis were analyzed with standing anteroposterior radiographs and computed tomography scans covering the curve apexes and pelvis. Thoracic and lumbar curves were evaluated separately for all Type II curves. Vertebral rotations were normalized by the rotation of the pelvis. The most rotated vertebral (or disc) levels (transverse apex) were compared with the regional and global apex levels (vertebra or disc) (coronal apexes) of the corresponding curves separately.,0,0.6310408115386963,0.555028814418095,-0.07601199712060125
556,Are sugars-free medicines more erosive than sugars-containing medicines?,Paediatric SF medicines were not more erosive than SC medicines in vitro; a more significant predictor of their erosive potential was dose form.,1,0.8387058973312378,0.6399783869400475,-0.1987275103911903
557,Midwives' competence: is it affected by working in a rural location?,"It is often assumed that midwives in rural areas where there are fewer deliveries, will be less competent and confident in their practice. Our exploratory study suggests that the issue of competence is far more complex and deserves further attention.",1,0.8289170265197754,0.7889553584783269,-0.03996166804144852
558,Is irritable bowel syndrome a diagnosis of exclusion?,Most community providers believe IBS is a diagnosis of exclusion; this belief is associated with increased resource use. Experts comply more closely with guidelines to diagnose IBS with minimal testing. This disconnect suggests that better implementation of guidelines is warranted to minimize variation and improve cost-effectiveness of care.,1,0.7503425478935242,0.6235943854079312,-0.12674816248559295
559,Can Roux-en-Y gastric bypass provide a lifelong solution for diabetes mellitus?,The lack of a recognized reference standard for diagnosing early-stage adhesive capsulitis remains problematic in all related research.,0,0.7873561382293701,0.5000699770336097,-0.28728616119576045
560,Is vancomycin MIC creep a worldwide phenomenon?,Vancomycin is the primary treatment for infections caused by methicilin-resistant Staphylococcus aureus (MRSA). The association of vancomycin treatment failures with increased vancomycin minimum inhibitory concentration (MIC) is a well-recognized problem. A number of single-centre studies have identified progressive increases in glycopeptide MICs for S. aureus strains over recent years - a phenomenon known as vancomycin MIC creep. It is unknown if this is a worldwide phenomenon or if it is localized to specific centers.,1,0.7022992372512817,0.7394777614036196,0.03717852415233791
561,Is Aspiration Thrombectomy Beneficial in Patients Undergoing Primary Percutaneous Coronary Intervention?,"Ninety-three early adolescents (12.5-14.5 years old) participating since birth in a longitudinal study of IUCE reported delinquent acts via an audio computer-assisted self-interview. Level of IUCE and exposure to cigarettes, alcohol, and marijuana were determined by maternal report, maternal and infant urine assays, and infant meconium assays at birth. Participants reported their exposure to violence on the Violence Exposure Scale for Children-Revised at ages 8.5, 9.5, and 11 years and during early adolescence, and the strictness of supervision by their caregivers during early adolescence.",0,0.7048710584640503,0.42844634474659965,-0.27642471371745064
562,Measuring hospital mortality rates: are 30-day data enough?,"We compare 30-day and 180-day postadmission hospital mortality rates for all Medicare patients and those in three categories of cardiac care: coronary artery bypass graft surgery, acute myocardial infarction, and congestive heart failure. DATA SOURCES/",1,0.7829009890556335,0.805899908303641,0.022998919248007454
563,Should circumcision be performed in childhood?,"Current evidence suggests that neck pain is negatively associated with health-related quality of life (HRQoL). However, these studies are cross-sectional and do not inform the association between neck pain and future HRQoL.",0,0.7228074073791504,0.36872076748404087,-0.3540866398951095
564,Can emergency physicians accurately and reliably assess acute vertigo in the emergency department?,Occlusion of the atherosclerotic ascending aorta by an endoaortic inflatable balloon has been proposed as an alternative to conventional cross-clamping to prevent injury to the vessel and distal embolization of debris. The safety and the effectiveness of endoaortic occlusion have not been documented in this setting.,0,0.7147865295410156,0.49918362484041606,-0.21560290470059956
565,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,"Severely injured patients treated at a level III center had a higher mortality rate than those treated at a level I center. Most problems identified occurred in the emergency department and were related to delays in care provision. This research highlights the importance of efficient prehospital, in-hospital, and regional trauma systems, performance monitoring, peer review, and adherence to protocols and guidelines.",1,0.8409814238548279,0.7440679926293015,-0.09691343122552643
566,Can continuous physical training counteract aging effect on myoelectric fatigue?,To compare the myoelectric onset of muscle fatigue in physically active trained young skiers with respect to elderly skiers and to test whether continuous training can counteract the selective loss of type II muscle fibers usually observed with aging.,1,0.7885454893112183,0.8398472335243039,0.05130174421308564
567,Is low serum chloride level a risk factor for cardiovascular mortality?,"We found a positive relationship between better process scores and higher burden of illness (p<.05). After adjustment for burden of illness, using an instrumental variables approach revealed better process is associated with smaller declines in SF-12 scores across a 30-month observation window (p=.014). The application of the best quartile of process of care to patients currently receiving poor process is associated with a 4.24 increment in delta SF-12-physical component summary scores.",0,0.7436349391937256,0.5417463412485916,-0.20188859794513403
568,Does government assistance improve utilization of eye care services by low-income individuals?,"The purpose of this study was to determine whether there is an association between skewed X-inactivation and recurrent spontaneous abortion in a large, well-defined sample of women with recurrent loss.",0,0.714324414730072,0.5269521316768484,-0.18737228305322362
569,Cardiovascular risk in a rural adult West African population: is resting heart rate also relevant?,Elevated resting heart rate (RHR) is a neglected marker in cardiovascular risk factor studies of sub-Saharan African populations. This study aimed to determine the prevalence of elevated RHR and other risk factors for cardiovascular disease (CVD) and to investigate any associations between RHR and these risk factors in a rural population in Ghana.,1,0.7409610748291016,0.6317809142278745,-0.10918016060122704
570,Should all patients be optimized to the same preoperative hemoglobin level to avoid transfusion in primary knee arthroplasty?,"Not all the patients undergoing TKA who receive tranexamic acid need the same preoperative Hb optimization target. Two easily available factors, such as the ASA score and the Hb level, can help individualize the Hb optimization target.",1,0.8087042570114136,0.6700398102214153,-0.13866444678999823
571,Does oral α-galactosidase relieve irritable bowel symptoms?,"We compared left ventricular regional wall motion, the global left ventricular ejection fraction, and the New York Heart Association functional class pre- and postoperatively.",0,0.7552440166473389,0.5631608713391569,-0.19208314530818194
572,Can predilatation in transcatheter aortic valve implantation be omitted?,The use of a balloon expandable stent valve includes balloon predilatation of the aortic stenosis before valve deployment. The aim of the study was to see whether or not balloon predilatation is necessary in transcatheter aortic valve replacement (TAVI).,1,0.7355645895004272,0.7193359183739829,-0.016228671126444327
573,Post-tonsillectomy late haemorrhage: is it a preferably night-time event?,"This retrospective study was carried out in the Ear Nose Throat (ENT) Unit of Giannina Gaslini Institute, Genoa, Italy on children operated for adenotonsillectomy (AT) or tonsillectomy (T) between January 2003 and February 2008. We considered in the study all the post-tonsillectomy late haemorrhages irrespective of their severity and for each case we evaluated whether they recurred in the day-time (B) (between 9.00 a.m. and 9.00 p.m.) or in the night-time (A) (between 9.00 p.m. and 9.00 a.m.). Finally we considered the number of haemorrhages per hour in the whole day.",1,0.6873072385787964,0.8588017468774277,0.17149450829863133
